what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1374987094843
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1374987094845
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1374987094846
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1374987094847
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1374987094847
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1374987094848
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1374987094849
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1374987094850
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1374987094851
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1374987094852
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1374987094853
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1374987094854
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1374987094854
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1374987094855
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1374987094856
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1374987094858
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1374987094860
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1374987094860
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1374987094860
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1374987094861
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1374987094938
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1374987094940
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1374987094941
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1374987094941
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1374987094943
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1374987094943
os,sysinfo,,,"win32",1374987094948
arch,sysinfo,,,"x86",1374987094948
ws,sysinfo,,,"win32",1374987094948
locale,sysinfo,,,"en_CA",1374987094948
processors,sysinfo,,,"4",1374987094948
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1374987094948
java.runtime.version,sysinfo,,,"1.7.0_25-b17",1374987094948
java.specification.name,sysinfo,,,"Java Platform API Specification",1374987094948
java.specification.vendor,sysinfo,,,"Oracle Corporation",1374987094948
java.specification.version,sysinfo,,,"1.7",1374987094948
java.vendor,sysinfo,,,"Oracle Corporation",1374987094949
java.version,sysinfo,,,"1.7.0_25",1374987094949
java.vm.info,sysinfo,,,"mixed mode, sharing",1374987094949
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1374987094949
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1374987094949
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1374987094949
java.vm.specification.version,sysinfo,,,"1.7",1374987094949
java.vm.vendor,sysinfo,,,"Oracle Corporation",1374987094949
java.vm.version,sysinfo,,,"23.25-b01",1374987094949
started,bundle,org.eclipse.cdt.core.tests,5.2.1.201102110609,"org.eclipse.cdt.core.tests",1374987095183
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1374987095432
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1374987096015
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1374987096024
started,bundle,org.eclipse.cdt.codan.ui.cxx,1.0.0.201102110609,"org.eclipse.cdt.codan.ui.cxx",1374987096086
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1374987096327
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1374987096606
started,bundle,org.eclipse.cdt.scripting,1.0.0.201102110609,"org.eclipse.cdt.scripting",1374987096627
started,bundle,org.eclipse.cdt.ui.tests,5.1.1.201102110609,"org.eclipse.cdt.ui.tests",1374987097433
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1374987097711
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1374987097781
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201102110609,"org.eclipse.cdt.codan.core.cxx",1374987097888
started,bundle,org.eclipse.cdt.codan.core,1.0.0.201102110609,"org.eclipse.cdt.codan.core",1374987097895
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1374987098879
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1374987098880
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1374987102402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987113596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987135883
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374987136372
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374987136498
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987139455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987191866
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987193019
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987221317
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1374987227554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987251723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987267877
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987270544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987273409
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374987276308
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374987284757
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374987284911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987292414
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987433918
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374987435815
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374987456021
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374987477263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987553779
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987553791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987553869
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987622622
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1374987626676
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1374987630130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1374987630247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987631308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987642454
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374987644687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987660993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987661126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987666831
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987859022
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374987867551
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374987867671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987913500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987961416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987963427
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987965386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374987985842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988076951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988081277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988085110
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988095412
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988099751
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988105339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988121849
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1374988124936
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988127525
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374988133140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988133303
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1374988133328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988139879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988172458
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374988172878
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374988173008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988189507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988263968
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988266317
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988267614
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988267712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988269061
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374988269521
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1374988269991
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1374988270010
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1374988270027
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1375053600280
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1375053600282
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1375053600283
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1375053600284
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1375053600285
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1375053600286
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1375053600287
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1375053600288
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1375053600289
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1375053600290
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1375053600291
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1375053600292
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1375053600341
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1375053600342
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1375053600415
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1375053600416
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1375053600417
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1375053600418
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1375053600419
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1375053600421
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1375053600421
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1375053600422
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1375053600424
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1375053600425
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1375053600426
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1375053600427
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1375053600428
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1375053600430
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1375053600432
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1375053600434
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1375053600439
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1375053600440
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1375053600441
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1375053600442
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1375053600444
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1375053600445
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1375053600504
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1375053600887
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1375053600889
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1375053600890
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1375053600928
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1375053600929
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1375053600929
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1375053600931
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1375053600932
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1375053600934
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1375053600935
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1375053600935
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1375053600936
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1375053600937
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1375053600968
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1375053600969
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1375053600970
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1375053600970
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1375053600971
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1375053600972
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1375053601034
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1375053601035
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1375053601037
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1375053601038
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1375053601099
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1375053601101
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1375053601301
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1375053601414
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1375053601414
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1375053601415
